sort_order,md5,label,name,filename,signature_file
14,486d2079410755d068a76c839064b0df,assemblies/SRR3112304.fna,,assemblies/SRR3112304.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3112304.sig
15,8347e048e2cd2c1042ddc3a07a8a87fc,assemblies/SRR3133095.fna,,assemblies/SRR3133095.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3133095.sig
16,809410dfad64489c6f319efd7e94be9f,assemblies/SRR3228555.fna,,assemblies/SRR3228555.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3228555.sig
17,d58806b27da73b6f0a324b0044247f6d,assemblies/SRR3242016.fna,,assemblies/SRR3242016.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3242016.sig
18,fdf98403ccd3ce3dc8153e71cd07af95,assemblies/SRR5511216.fna,,assemblies/SRR5511216.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5511216.sig
19,ce4d135ba4eabd27d2a890a827ce6f2b,assemblies/SRR3223482.fna,,assemblies/SRR3223482.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3223482.sig
20,bb8381cdcdcd3148a2e52a363780a5ed,assemblies/SRR3168648.fna,,assemblies/SRR3168648.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3168648.sig
21,219abefb683773af298066dc9b1f2733,assemblies/SRR5511006.fna,,assemblies/SRR5511006.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5511006.sig
22,4f10290a5815624b928106781340600a,assemblies/GCF_002144795.1.fna,,assemblies/GCF_002144795.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002144795.1.sig
23,49bda0bd9e543f16e9d19c09803223b4,assemblies/SRR3225059.fna,,assemblies/SRR3225059.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3225059.sig
24,0cef548bc4fa2fbd0d607008a3514fe5,assemblies/SRR3131208.fna,,assemblies/SRR3131208.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3131208.sig
25,c943286df72003f3abe3dd2f50e44626,assemblies/GCA_016535275.2.fna,,assemblies/GCA_016535275.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016535275.2.sig
26,ce8999712dde5a61b67ef2022e3a27e9,assemblies/SRR2075897.fna,,assemblies/SRR2075897.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2075897.sig
27,05ba673a292fc5fe2b95eb5a29a9922e,assemblies/SRR3159147.fna,,assemblies/SRR3159147.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3159147.sig
28,be1606eb1efc590f1ded3df1e775207f,assemblies/SRR654338.fna,,assemblies/SRR654338.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR654338.sig
29,ae304fc2d49fa92fa2a20d6d63fd9c31,assemblies/GCF_002137945.1.fna,,assemblies/GCF_002137945.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002137945.1.sig
30,1463c5dfa6dc0af50d10d3af91ce01c1,assemblies/GCF_006494015.1.fna,,assemblies/GCF_006494015.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_006494015.1.sig
31,5e0b0a62d51cc51e2eadee02fd8bb562,assemblies/GCA_016539195.2.fna,,assemblies/GCA_016539195.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016539195.2.sig
32,4f9664f7a5f9b9e7ba94cfae9f0e3fac,assemblies/GCA_016538745.2.fna,,assemblies/GCA_016538745.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016538745.2.sig
33,3401d439721416feb8ccf7554ea00b21,assemblies/SRR3131212.fna,,assemblies/SRR3131212.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3131212.sig
34,151b9b5c1e79ab6ee83f81994ca85e68,assemblies/SRR3218395.fna,,assemblies/SRR3218395.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3218395.sig
35,c932c83a1944057140b3557661bc9bca,assemblies/SRR3170735.fna,,assemblies/SRR3170735.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3170735.sig
36,ab2aa6357c1234596cb6567db575c7ea,assemblies/GCA_016521145.2.fna,,assemblies/GCA_016521145.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016521145.2.sig
37,cb3adac7f4927c4997bac878e153976e,assemblies/SRR3170260.fna,,assemblies/SRR3170260.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3170260.sig
38,ef840c1b7aef3181394ecc201d184e0a,assemblies/GCA_016538895.2.fna,,assemblies/GCA_016538895.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016538895.2.sig
39,112d8590d62e11ec5bb5274aa2adce18,assemblies/SRR3223568.fna,,assemblies/SRR3223568.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3223568.sig
40,8b4da10e47287e941d8044dffbbe7477,assemblies/SRR3137584.fna,,assemblies/SRR3137584.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3137584.sig
41,7da8cf9eb664891fb1b1a578c92d559f,assemblies/GCA_016540555.2.fna,,assemblies/GCA_016540555.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016540555.2.sig
42,0cd2d555375d157ecb1611065e5e8d75,assemblies/SRR5477433.fna,,assemblies/SRR5477433.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5477433.sig
43,3cb520b9a3c3e31a8f0f9e56c0fe20d8,assemblies/GCF_001441465.1.fna,,assemblies/GCF_001441465.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_001441465.1.sig
44,4636147c4334bde7fa9cdca63e7948a5,assemblies/SRR073130.fna,,assemblies/SRR073130.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR073130.sig
45,a17b6ed883f4c7c9f086c549aa376466,assemblies/SRR5891474.fna,,assemblies/SRR5891474.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5891474.sig
46,434096767266e6c11a4ccee621c9245c,assemblies/SRR3197591.fna,,assemblies/SRR3197591.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3197591.sig
47,1ee96d07de4f1dfae43d7c4f914f2214,assemblies/GCF_001444215.1.fna,,assemblies/GCF_001444215.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_001444215.1.sig
48,fc7e26156f055e6123726dd74a77acc2,assemblies/SRR387305.fna,,assemblies/SRR387305.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR387305.sig
49,4922dc743449837f43607dda46eb12f7,assemblies/SRR3504016.fna,,assemblies/SRR3504016.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3504016.sig
50,b1798d92bdef5a5eceb4ba8c873be8ad,assemblies/SRR3159168.fna,,assemblies/SRR3159168.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3159168.sig
51,34cfdb7b049bafb7bea6eed5bdcefc44,assemblies/SRR3151888.fna,,assemblies/SRR3151888.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3151888.sig
52,8d8eafa071aa7cee5df8176cf083c905,assemblies/GCF_002144755.1.fna,,assemblies/GCF_002144755.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002144755.1.sig
53,892c53a83612b61f7c033974e21d5277,assemblies/SRR3217272.fna,,assemblies/SRR3217272.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3217272.sig
54,139015642dd3e9844f702840e2ba71f4,assemblies/SRR3242051.fna,,assemblies/SRR3242051.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3242051.sig
55,36a10db0d8d67740916afe6bfadf49a5,assemblies/SRR5891487.fna,,assemblies/SRR5891487.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5891487.sig
56,53e1d653e60648583363a257e76ee1eb,assemblies/GCA_002996805.1.fna,,assemblies/GCA_002996805.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_002996805.1.sig
57,e166f6fb2c4ab7e6d00022127ce8dc7f,assemblies/SRR3133092.fna,,assemblies/SRR3133092.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3133092.sig
58,0e3ec02bdbe8cbe94e6b5fa22d7f238d,assemblies/GCF_018221385.1.fna,,assemblies/GCF_018221385.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_018221385.1.sig
59,6b4355d40ed5d956f0d50e05e803b6cc,assemblies/SRR3217399.fna,,assemblies/SRR3217399.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3217399.sig
60,24f768d10ea16115c8a90d7f4b0ab567,assemblies/SRR3137585.fna,,assemblies/SRR3137585.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3137585.sig
61,e1220406a76b67cd7ff600b35469960f,assemblies/GCF_002143955.1.fna,,assemblies/GCF_002143955.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002143955.1.sig
62,ad28537fcac2ca26447a6a507931ac29,assemblies/SRR721211.fna,,assemblies/SRR721211.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR721211.sig
63,d26b65b83137f0f25b12561b3bf8aad5,assemblies/SRR3224244.fna,,assemblies/SRR3224244.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3224244.sig
64,5d6353361d4a56809c1cf4dd00d7dd99,assemblies/GCF_015676835.1.fna,,assemblies/GCF_015676835.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_015676835.1.sig
65,982a801ed5800f04f1caa8d17f3fd598,assemblies/SRR3224984.fna,,assemblies/SRR3224984.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3224984.sig
66,c6e1674e1eb2d3b93addc96004c9eea9,assemblies/SRR3503836.fna,,assemblies/SRR3503836.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3503836.sig
67,3151a357688aa33a13676658b77a9019,assemblies/SRR3228497.fna,,assemblies/SRR3228497.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3228497.sig
68,acf6ec6f1374be379c27b82c4bae1919,assemblies/SRR3131147.fna,,assemblies/SRR3131147.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3131147.sig
69,8bee2de09edc38d6c3e640808446ed3b,assemblies/SRR1180930.fna,,assemblies/SRR1180930.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1180930.sig
70,e6322c86bec81d45639e5ee5ed9bd375,assemblies/SRR3242047.fna,,assemblies/SRR3242047.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3242047.sig
71,b78f34a3823bb6650358ecc25cb85b2c,assemblies/GCF_002144685.1.fna,,assemblies/GCF_002144685.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002144685.1.sig
72,52f5c397ab5a0bdbf8f7eb3892c2ccf8,assemblies/GCA_016539055.2.fna,,assemblies/GCA_016539055.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016539055.2.sig
73,791e2a9ad192b757dab3fed1ac7aeb7d,assemblies/SRR3159157.fna,,assemblies/SRR3159157.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3159157.sig
74,9c6fe016c1f55d15f4e108c82702644e,assemblies/SRR3242039.fna,,assemblies/SRR3242039.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3242039.sig
75,7058d6812fae0a8f251839760da4e2f5,assemblies/GCF_002143935.1.fna,,assemblies/GCF_002143935.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002143935.1.sig
76,8011b5e1b8b9af4dff4bb5af55eb2ba2,assemblies/SRR3131211.fna,,assemblies/SRR3131211.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3131211.sig
77,4e25edba1e925962d3bca2012b690ec7,assemblies/SRR3218385.fna,,assemblies/SRR3218385.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3218385.sig
78,83f0e4514e05dc4defcbcbdaab4a68a8,assemblies/GCF_006492425.1.fna,,assemblies/GCF_006492425.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_006492425.1.sig
79,6a4c267d770f3826e4ef9e8f7e79a76d,assemblies/SRR3228549.fna,,assemblies/SRR3228549.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3228549.sig
80,21a47161830a96e3e219f0f761bfa26a,assemblies/SRR3886579.fna,,assemblies/SRR3886579.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3886579.sig
81,08604aaf7da0acf623d69211df3359fe,assemblies/SRR3226993.fna,,assemblies/SRR3226993.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3226993.sig
82,edead1c584ac7a88939492785b003cfa,assemblies/GCA_016521545.2.fna,,assemblies/GCA_016521545.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016521545.2.sig
83,c231b141db1e2001884545785666d096,assemblies/SRR3170588.fna,,assemblies/SRR3170588.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3170588.sig
84,30d383d2a1916110682a34625750ecc4,assemblies/SRR3666029.fna,,assemblies/SRR3666029.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3666029.sig
85,8aa2adb6feef322ea02848d7b67fabbe,assemblies/SRR5511285.fna,,assemblies/SRR5511285.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5511285.sig
86,fbb3767c6b9953e83f105a6c14436937,assemblies/GCA_016536535.2.fna,,assemblies/GCA_016536535.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016536535.2.sig
87,4ffd3bc13041efb713a7833e1d6366da,assemblies/SRR3223481.fna,,assemblies/SRR3223481.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3223481.sig
88,3eb3ed6cc1cb05acfbc8eb1996bf3780,assemblies/SRR3170773.fna,,assemblies/SRR3170773.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3170773.sig
89,2c667d776f2cc8d7d02ba8ff150a03e0,assemblies/GCA_016537045.2.fna,,assemblies/GCA_016537045.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016537045.2.sig
90,51fc6c6469b543b27603357dcb70e590,assemblies/GCA_016522265.2.fna,,assemblies/GCA_016522265.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016522265.2.sig
91,bfa4b6283b4056e476bbb5c46c5d9d07,assemblies/GCF_006658595.1.fna,,assemblies/GCF_006658595.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_006658595.1.sig
92,298adcc2eac0098fe1537e8b5b454b94,assemblies/GCF_006492075.1.fna,,assemblies/GCF_006492075.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_006492075.1.sig
93,7ca480b340beac821484de5932f1f97e,assemblies/GCF_006492885.1.fna,,assemblies/GCF_006492885.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_006492885.1.sig
94,b1d5fa9b410abea26d9ede1744eb6482,assemblies/SRR3223915.fna,,assemblies/SRR3223915.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3223915.sig
95,19775cca6f5e8cc7e2e0bef50dc9a691,assemblies/GCA_016540845.2.fna,,assemblies/GCA_016540845.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016540845.2.sig
96,85f7226fbbce01b56e75d23c04589e89,assemblies/SRR3197589.fna,,assemblies/SRR3197589.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3197589.sig
97,a9ebec82f1e566ec119413d7c22dba59,assemblies/GCA_016527255.2.fna,,assemblies/GCA_016527255.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016527255.2.sig
98,28fc8f9086f1b3e22f528c41ad3d09ac,assemblies/ERR119660.fna,,assemblies/ERR119660.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR119660.sig
99,86f86d73935c44d5d82795b2ae037d71,assemblies/SRR3223179.fna,,assemblies/SRR3223179.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3223179.sig
100,c03e06f59734cb821d430433f6d7f9d5,assemblies/SRR3170604.fna,,assemblies/SRR3170604.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3170604.sig
101,aa8ca402eadaf31b96611cda8c752c05,assemblies/GCF_002137255.1.fna,,assemblies/GCF_002137255.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002137255.1.sig
102,540e6796785ffc8bc8f8d52dff853d4c,assemblies/GCF_002948925.1.fna,,assemblies/GCF_002948925.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002948925.1.sig
103,5e24fa182c76e633d15e59b5c3486e43,assemblies/GCF_002138345.1.fna,,assemblies/GCF_002138345.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002138345.1.sig
104,1cdf8c28a7debbaa39d1e2e6b09a596a,assemblies/SRR3170257.fna,,assemblies/SRR3170257.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3170257.sig
105,033c5c0ffde6a94e13d94d7c4dec309c,assemblies/GCF_002138105.1.fna,,assemblies/GCF_002138105.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002138105.1.sig
106,e711146a87e253ff0806b44c1c3372e4,assemblies/SRR3217328.fna,,assemblies/SRR3217328.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3217328.sig
107,08259ce1acd8e6ef20a439a40e1c4e88,assemblies/SRR3226990.fna,,assemblies/SRR3226990.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3226990.sig
108,4ba9149e0d9eaefccd701159a1a8d52c,assemblies/SRR3152510.fna,,assemblies/SRR3152510.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3152510.sig
109,386b73f2daa4ad8fa245476795b6f05b,assemblies/SRR2911742.fna,,assemblies/SRR2911742.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2911742.sig
110,8bbfc478d302229b5281dd6e47b81b9a,assemblies/SRR3112302.fna,,assemblies/SRR3112302.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3112302.sig
111,a2c6e2d212013f953419f92b2b8f954d,assemblies/SRR3228570.fna,,assemblies/SRR3228570.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3228570.sig
112,d7e9430604a014fd208454158421c73e,assemblies/GCA_016529475.2.fna,,assemblies/GCA_016529475.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016529475.2.sig
113,25e7ac15929b83b254ff653987ac096d,assemblies/SRR5511047.fna,,assemblies/SRR5511047.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5511047.sig
114,fcf94ecd0e74da1dc66bbbcf4ec22453,assemblies/SRR4417609.fna,,assemblies/SRR4417609.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417609.sig
115,628bd298778a9b0cc6a319758e1474f8,assemblies/SRR3225248.fna,,assemblies/SRR3225248.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3225248.sig
116,5a4e410d5ae757bcdb938c9181b5bdef,assemblies/SRR3222486.fna,,assemblies/SRR3222486.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3222486.sig
117,0c461e09cb2aa6b1541a8701b770186e,assemblies/SRR3228479.fna,,assemblies/SRR3228479.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3228479.sig
118,26bb059a585826aac127c334af783dc8,assemblies/GCF_003547115.1.fna,,assemblies/GCF_003547115.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_003547115.1.sig
119,523541058e0ef7a360fbe7d624794ffa,assemblies/GCF_006492385.1.fna,,assemblies/GCF_006492385.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_006492385.1.sig
120,3e96bdf76e5533eec2a6256ad1291316,assemblies/SRR3217406.fna,,assemblies/SRR3217406.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3217406.sig
121,6c29a146620a73ba581a864fdf80d920,assemblies/GCA_016541665.2.fna,,assemblies/GCA_016541665.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016541665.2.sig
122,2180686241cec1e2138e3b01d604b3cc,assemblies/SRR5511025.fna,,assemblies/SRR5511025.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5511025.sig
123,c421b8b381a6a1e78552e2eec7664beb,assemblies/GCF_006492615.1.fna,,assemblies/GCF_006492615.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_006492615.1.sig
124,9e450ac8c9b8ca4bd2f403236fdb1cb6,assemblies/SRR3504014.fna,,assemblies/SRR3504014.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3504014.sig
125,b11b7ea4a36883d7cd86cb0c0de2f017,assemblies/GCA_016523775.2.fna,,assemblies/GCA_016523775.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016523775.2.sig
126,02c74eb5e2ec3767b2eb9abc93060faa,assemblies/GCF_002148735.1.fna,,assemblies/GCF_002148735.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_002148735.1.sig
127,898408e2dfb02aaca75bcb37d87ad8df,assemblies/SRR5891491.fna,,assemblies/SRR5891491.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5891491.sig
128,0c012f64086880bf1c8e1987b1704488,assemblies/SRR3131206.fna,,assemblies/SRR3131206.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3131206.sig
129,b68cf145d0ae0e9fcfa4e61fa78e44cb,assemblies/SRR3228495.fna,,assemblies/SRR3228495.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3228495.sig
130,62ac66d8dafeccc174d6dd88d7a668ad,assemblies/GCF_033142775.1.fna,,assemblies/GCF_033142775.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_033142775.1.sig
131,e2a874d96bf12bb3fabad784ca6d04c9,assemblies/SRR3242048.fna,,assemblies/SRR3242048.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3242048.sig
132,462b9046230a3266e344e1b95b20ac46,assemblies/SRR3217394.fna,,assemblies/SRR3217394.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3217394.sig
133,e8ceaa616fe4cb16fb43f2ad085bb941,assemblies/ERR119659.fna,,assemblies/ERR119659.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR119659.sig
134,548aff0d566c34618449f9d45f7f2808,assemblies/SRR5891475.fna,,assemblies/SRR5891475.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5891475.sig
135,47ff1bb2f19077d6ff6e25bba2623e10,assemblies/GCA_016536865.2.fna,,assemblies/GCA_016536865.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016536865.2.sig
136,1fde9639fa9aed9cb23648615b081c35,assemblies/SRR3228493.fna,,assemblies/SRR3228493.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3228493.sig
137,77b9563a16d9d1d1692905078e5d7cdb,assemblies/SRR3170601.fna,,assemblies/SRR3170601.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3170601.sig
138,747b04663234b6dc4a725a14a89ec58a,assemblies/GCA_016529715.2.fna,,assemblies/GCA_016529715.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016529715.2.sig
139,f51f24874895f8d1306ecf4debaa649c,assemblies/GCA_016540285.2.fna,,assemblies/GCA_016540285.2.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_016540285.2.sig
