sort_order,md5,label,name,filename,signature_file
38,70f8cc600a2f1f0e9b98efff37cd417c,assemblies/SRR8737283.fna,,assemblies/SRR8737283.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737283.sig
39,ac4e2050ee68d518faaefdf1dc6b3052,assemblies/GCF_037104525.1.fna,,assemblies/GCF_037104525.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_037104525.1.sig
40,d8cd03bcfa8d19df8bb87d34b9781d99,assemblies/SRR8737415.fna,,assemblies/SRR8737415.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737415.sig
41,b7cbee207ce2ba32e2cdeee71a49c6d3,assemblies/SRR8737308.fna,,assemblies/SRR8737308.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737308.sig
42,3da438183381f557f78da05f81cb24cd,assemblies/SRR1056056.fna,,assemblies/SRR1056056.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056056.sig
43,f0022fd85478b347ff254172ac451748,assemblies/GCA_003969785.1.fna,,assemblies/GCA_003969785.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969785.1.sig
44,ab3f297729e2f6d83c9778608268a98c,assemblies/SRR1056062.fna,,assemblies/SRR1056062.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056062.sig
45,905b22598416d0c3e01e0315676be197,assemblies/GCA_000789545.1.fna,,assemblies/GCA_000789545.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000789545.1.sig
46,db8a3486073ada68f4204503028f11b1,assemblies/SRR11288321.fna,,assemblies/SRR11288321.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR11288321.sig
47,638ed4a500f8df41bb039cbd3a3a6b99,assemblies/GCF_003969655.1.fna,,assemblies/GCF_003969655.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_003969655.1.sig
48,9ec99f98361549858fcdb45c14d3569f,assemblies/GCA_022966515.1.fna,,assemblies/GCA_022966515.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_022966515.1.sig
49,3f9f77d75bccca20d90045659e5fd242,assemblies/SRR8737374.fna,,assemblies/SRR8737374.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737374.sig
50,60ea7473d1956d45f81620d8c42b6d94,assemblies/SRR4417553.fna,,assemblies/SRR4417553.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417553.sig
51,bc60d4c8477af29e9677a7b3d64fdebe,assemblies/SRR4294838.fna,,assemblies/SRR4294838.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4294838.sig
52,7aad292602dcd70ecadce4863676e235,assemblies/GCA_000792465.1.fna,,assemblies/GCA_000792465.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000792465.1.sig
53,9f174d167a6fbc64912fba2ea70369f5,assemblies/GCA_003073735.1.fna,,assemblies/GCA_003073735.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003073735.1.sig
54,e58643793d9c3423729484e35ea10d2f,assemblies/GCA_003968225.1.fna,,assemblies/GCA_003968225.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003968225.1.sig
55,77b2c97fe8089670058082fe2ecc2de2,assemblies/GCA_000791365.1.fna,,assemblies/GCA_000791365.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000791365.1.sig
56,a608a0fcb62352ac91d36d5b8eeb8f2d,assemblies/SRR8737521.fna,,assemblies/SRR8737521.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737521.sig
57,09e6249e426035a6ce5b08b7e1f89c6b,assemblies/GCA_003977895.1.fna,,assemblies/GCA_003977895.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003977895.1.sig
58,6f8444dfc1b9ca33f944908b985ad31c,assemblies/GCF_003969065.1.fna,,assemblies/GCF_003969065.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_003969065.1.sig
59,5d2e2bbe59ea11efc2018224f05e2896,assemblies/SRR1056053.fna,,assemblies/SRR1056053.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056053.sig
60,f098247441dcba828fbb5abfd85a1298,assemblies/SRR4019400.fna,,assemblies/SRR4019400.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4019400.sig
61,aeee335e22138a38b6a973aaef9b8324,assemblies/SRR10037260.fna,,assemblies/SRR10037260.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10037260.sig
62,53290a2720e511c89f80d28422feca61,assemblies/SRR8737513.fna,,assemblies/SRR8737513.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737513.sig
63,a849a4fe433c5db25667d125e49fb8f4,assemblies/GCA_003968015.1.fna,,assemblies/GCA_003968015.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003968015.1.sig
64,4bd4de29854cb665f9419a73acfb57bc,assemblies/GCA_003969575.1.fna,,assemblies/GCA_003969575.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969575.1.sig
65,8fa764df62fda00f7a5fe11b59cc7a33,assemblies/SRR1056078.fna,,assemblies/SRR1056078.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056078.sig
66,f9190991796a5c1640a127da97d2d6d3,assemblies/SRR3666069.fna,,assemblies/SRR3666069.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3666069.sig
67,921d66a2ffcd151b2934d0dea08470b7,assemblies/GCA_000792115.1.fna,,assemblies/GCA_000792115.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000792115.1.sig
68,164752a02fc409b654e13fd3bb7dc5f0,assemblies/SRR1056077.fna,,assemblies/SRR1056077.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056077.sig
69,978088e5ad8368dba3a3e07c519dfc8a,assemblies/SRR5093674.fna,,assemblies/SRR5093674.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5093674.sig
70,987ffd5e335f38c614687d15607d8dcb,assemblies/GCA_000791205.1.fna,,assemblies/GCA_000791205.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000791205.1.sig
71,c7d3953b7299eefe363554d2199244a9,assemblies/SRR8737647.fna,,assemblies/SRR8737647.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737647.sig
72,0acce6d0063c6346387679aaf0bad52b,assemblies/GCA_000795185.1.fna,,assemblies/GCA_000795185.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000795185.1.sig
73,6b0b943a600d53773203a8d9aec7976b,assemblies/SRR5642510.fna,,assemblies/SRR5642510.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5642510.sig
74,15349b717442c8a31bab46e8f63560ba,assemblies/GCA_000796405.1.fna,,assemblies/GCA_000796405.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000796405.1.sig
75,e70408f556388febf28fdcc44f15731a,assemblies/GCF_030504675.1.fna,,assemblies/GCF_030504675.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_030504675.1.sig
76,c78b4393eace1ffaa3f130b569bdde36,assemblies/GCA_022967415.1.fna,,assemblies/GCA_022967415.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_022967415.1.sig
77,71d5c508da6d6fcf69a495c7a0013501,assemblies/GCA_000789745.1.fna,,assemblies/GCA_000789745.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000789745.1.sig
78,253753fdbdd5c8de7246f292206a3bad,assemblies/GCA_000795325.1.fna,,assemblies/GCA_000795325.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000795325.1.sig
79,00d6aa43bb0a18433a26ffe3b9104b3d,assemblies/SRR3666068.fna,,assemblies/SRR3666068.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3666068.sig
80,c8778598c57e39bdd6a761f8a5ea380d,assemblies/GCA_000796385.1.fna,,assemblies/GCA_000796385.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000796385.1.sig
81,bc281769743c9f8ff87dc6f75a15347a,assemblies/GCF_037104435.1.fna,,assemblies/GCF_037104435.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_037104435.1.sig
82,82dceeb175d3d2d2d95a0d1102421fb0,assemblies/GCA_003969885.1.fna,,assemblies/GCA_003969885.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969885.1.sig
83,d2b8a05c879abd85a49133e5ea350c03,assemblies/SRR8737322.fna,,assemblies/SRR8737322.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737322.sig
84,9234a92da9de2e2256fb9a7456d0019d,assemblies/GCA_000796205.1.fna,,assemblies/GCA_000796205.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000796205.1.sig
85,c68563bd67e036d4a6d752ac3df6ab2a,assemblies/GCA_000795815.1.fna,,assemblies/GCA_000795815.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000795815.1.sig
86,014238eacab624a67e02099c8e723a66,assemblies/SRR8737529.fna,,assemblies/SRR8737529.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737529.sig
87,c30de6e0961948c6bd82c7cef8af78fe,assemblies/GCA_003969915.1.fna,,assemblies/GCA_003969915.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969915.1.sig
88,6da40ba926b7e1a1fea3e43fac991f4a,assemblies/SRR11288326.fna,,assemblies/SRR11288326.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR11288326.sig
89,83d55b93f6431d60c969004b9eb32999,assemblies/GCA_003074095.1.fna,,assemblies/GCA_003074095.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003074095.1.sig
90,68252d3e7c395537580f1a5abe63cfcc,assemblies/SRR8737430.fna,,assemblies/SRR8737430.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737430.sig
91,a8806cee2bdaf9c8c72f88757aeb369b,assemblies/SRR1056147.fna,,assemblies/SRR1056147.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056147.sig
92,7d2d101a864fda94d49882eb698fbc02,assemblies/GCF_021245785.1.fna,,assemblies/GCF_021245785.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_021245785.1.sig
93,9fb0d5832d995516a17ecd0e6937a848,assemblies/SRR8737291.fna,,assemblies/SRR8737291.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737291.sig
94,429bab970b0d33a2b0983baa2df05bae,assemblies/SRR6985685.fna,,assemblies/SRR6985685.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR6985685.sig
95,c561554ba2fea25361ab81f8e3e862b1,assemblies/SRR8737542.fna,,assemblies/SRR8737542.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737542.sig
96,01d3374603452e2b39560e0855926c3c,assemblies/GCA_002968695.1.fna,,assemblies/GCA_002968695.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_002968695.1.sig
97,9f9c963fda52cd3813aaf8cf9c8a5e76,assemblies/SRR8737516.fna,,assemblies/SRR8737516.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737516.sig
98,cb555ac0bcecb573dc240d8ddd2e121b,assemblies/SRR8737525.fna,,assemblies/SRR8737525.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737525.sig
99,3104a32c0e36de0dc94d5cef83156f46,assemblies/GCF_003968625.1.fna,,assemblies/GCF_003968625.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_003968625.1.sig
100,3a512ef19b8fc60c3b9e8bc962760b52,assemblies/SRR8737390.fna,,assemblies/SRR8737390.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737390.sig
101,85daa15d0cc23f438aa3408e0c8321dc,assemblies/SRR8737691.fna,,assemblies/SRR8737691.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737691.sig
102,e5034dafd15701ede9bfda57fdb65faf,assemblies/GCA_000795365.1.fna,,assemblies/GCA_000795365.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000795365.1.sig
103,faacc255c5e39259b46b340f1a40b14d,assemblies/GCA_000792265.1.fna,,assemblies/GCA_000792265.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000792265.1.sig
104,f2e5e0fa2684c06bbbe4b1ff637ab659,assemblies/GCA_000793785.1.fna,,assemblies/GCA_000793785.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000793785.1.sig
105,3771705ff7482dcac4439e85ac574ad0,assemblies/GCA_000792945.1.fna,,assemblies/GCA_000792945.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000792945.1.sig
106,b30d1711c7510bef9b77eb957215f840,assemblies/SRR8737332.fna,,assemblies/SRR8737332.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737332.sig
107,fa0d9c2960985d589360fd0afa7fd94d,assemblies/GCA_003969395.1.fna,,assemblies/GCA_003969395.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969395.1.sig
108,2d911a1281f7c6e1fec3fa6c6fc95ba2,assemblies/SRR1056120.fna,,assemblies/SRR1056120.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056120.sig
109,e03c4bd3b6224abce9430a16cac65ebb,assemblies/GCA_000796095.1.fna,,assemblies/GCA_000796095.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000796095.1.sig
110,62d64fcb6b2d46d997e972fefbc8c84b,assemblies/GCA_003969195.1.fna,,assemblies/GCA_003969195.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969195.1.sig
111,fe661eb019592df31c18235ce55a8547,assemblies/GCA_003969825.1.fna,,assemblies/GCA_003969825.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969825.1.sig
112,7149f2eeb477d12ced941b2e5053a36f,assemblies/GCA_000794675.1.fna,,assemblies/GCA_000794675.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000794675.1.sig
113,a037bd7d8c031824bd2bb43853700ec7,assemblies/GCA_000792385.1.fna,,assemblies/GCA_000792385.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000792385.1.sig
114,84046e35251ec3cce8325d1188812a7d,assemblies/SRR8737547.fna,,assemblies/SRR8737547.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737547.sig
115,42d41a2c3f938208402c87702a2920e2,assemblies/GCA_000790905.1.fna,,assemblies/GCA_000790905.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000790905.1.sig
116,891f17d2614b5e561af02c7ba16aa0f0,assemblies/GCA_000795535.1.fna,,assemblies/GCA_000795535.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000795535.1.sig
117,0ea24e38f2004ce0c9ce805480950049,assemblies/SRR8737345.fna,,assemblies/SRR8737345.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737345.sig
118,1a27628c8026b6ec810d98a9d59a6517,assemblies/SRR1056072.fna,,assemblies/SRR1056072.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056072.sig
119,638ed4a500f8df41bb039cbd3a3a6b99,assemblies/GCA_003969655.1.fna,,assemblies/GCA_003969655.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969655.1.sig
120,a5010efca5fb605aae5f5e386f79296f,assemblies/SRR8737476.fna,,assemblies/SRR8737476.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737476.sig
121,cee9f2b2429d8ba49fd13456af338b5c,assemblies/GCA_000793485.1.fna,,assemblies/GCA_000793485.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000793485.1.sig
122,76409bc8991c0319c7068d093bcc3044,assemblies/SRR4417548.fna,,assemblies/SRR4417548.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417548.sig
123,7362238bcda369555001150f9207288f,assemblies/SRR8737326.fna,,assemblies/SRR8737326.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737326.sig
124,1fc9b025244c45fdbdbbd92da35c1bf2,assemblies/SRR1056101.fna,,assemblies/SRR1056101.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR1056101.sig
125,c052f462f5fd7066845f028386f203de,assemblies/GCA_000796085.1.fna,,assemblies/GCA_000796085.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000796085.1.sig
126,2c5834136d334b41536ed2b2fccce910,assemblies/SRR8737514.fna,,assemblies/SRR8737514.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737514.sig
127,5ce0ec07e71253b306a02c40c3ed99e7,assemblies/GCA_003968235.1.fna,,assemblies/GCA_003968235.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003968235.1.sig
128,58de29e1bef702eb6e1da83656864be2,assemblies/GCA_003969635.1.fna,,assemblies/GCA_003969635.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003969635.1.sig
129,829f44a0734ace7e25e8f0aa5ed4a49f,assemblies/SRR8737358.fna,,assemblies/SRR8737358.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737358.sig
130,c4467973580cba260a373781c37842d6,assemblies/SRR8737353.fna,,assemblies/SRR8737353.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737353.sig
131,e71bb5b65182f5be01c741fef5868bd4,assemblies/SRR8737341.fna,,assemblies/SRR8737341.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737341.sig
132,8fd199bcc7120ca0fa435dcc4c5b04d4,assemblies/GCA_000797025.1.fna,,assemblies/GCA_000797025.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_000797025.1.sig
133,c06a83f7b89cbfc96107d9febd7e79d5,assemblies/SRR8737598.fna,,assemblies/SRR8737598.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737598.sig
134,b44fe03731507a0533ee7e30dafcc86f,assemblies/SRR5093687.fna,,assemblies/SRR5093687.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR5093687.sig
135,f726f7075039cf9bf9f55283415662d6,assemblies/GCA_003968035.1.fna,,assemblies/GCA_003968035.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_003968035.1.sig
136,16a332610b32111c0d4316292d530e59,assemblies/SRR8737458.fna,,assemblies/SRR8737458.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737458.sig
137,b75b403f677687b49c8bc975b5c89ef5,assemblies/SRR8737589.fna,,assemblies/SRR8737589.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR8737589.sig
