sort_order,md5,label,name,filename,signature_file
12,6ce63d2583153e033d9e70f124d1eeee,assemblies/ERR129161.fna,,assemblies/ERR129161.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129161.sig
13,9165707283a8d2b794ed03dc7897d428,assemblies/SRR4417311.fna,,assemblies/SRR4417311.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417311.sig
14,ca5af22fc4a892abba53ecf0916a79b0,assemblies/ERR065339.fna,,assemblies/ERR065339.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065339.sig
15,90ad089d3a8870ea628380229905c148,assemblies/SRR2072212.fna,,assemblies/SRR2072212.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072212.sig
16,e05eed9801f655c4356d88de10c06c18,assemblies/SRR4417417.fna,,assemblies/SRR4417417.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417417.sig
17,6e28a66b2a2fd2d5c6ac7e3050c78a8e,assemblies/ERR129162.fna,,assemblies/ERR129162.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129162.sig
18,155ea86857d8fff33da2ace1e399c3eb,assemblies/ERR016655.fna,,assemblies/ERR016655.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016655.sig
19,57a8670c6ed24bb824f4388f3debae4a,assemblies/SRR4417359.fna,,assemblies/SRR4417359.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417359.sig
20,df43ab1f35cff1b1536232062da76644,assemblies/ERR024225.fna,,assemblies/ERR024225.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR024225.sig
21,bfd5966e9e53fa00c1ade541bd8dfbf6,assemblies/ERR129079.fna,,assemblies/ERR129079.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129079.sig
22,1e0b393f62316098c4185da8d524cfce,assemblies/ERR129140.fna,,assemblies/ERR129140.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129140.sig
23,402f53e71c81126194169138456572ea,assemblies/SRR2072265.fna,,assemblies/SRR2072265.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072265.sig
24,61f8475c7256fd2ec3268b57cfec4df3,assemblies/ERR129040.fna,,assemblies/ERR129040.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129040.sig
25,e9da0531773715951236902d819c1845,assemblies/ERR067986.fna,,assemblies/ERR067986.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR067986.sig
26,e32150525e1ed67a3d5eda0eda47f127,assemblies/SRR2072308.fna,,assemblies/SRR2072308.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072308.sig
27,8054cbe843ce73ac1e906939a5554faf,assemblies/ERR068035.fna,,assemblies/ERR068035.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068035.sig
28,65336fdd2d0545d5222190c4324dfa6c,assemblies/ERR065305.fna,,assemblies/ERR065305.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065305.sig
29,d78fde82cffbaea666b4fb3d4db68410,assemblies/ERR129142.fna,,assemblies/ERR129142.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129142.sig
30,58a6d7a62080e5a88a8ae230717d95de,assemblies/ERR124314.fna,,assemblies/ERR124314.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124314.sig
31,dfa3ee6266cdb3eb4e54dc516365ddfe,assemblies/ERR016635.fna,,assemblies/ERR016635.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016635.sig
32,56ad210f003a8c0ded16e017e3c51bc9,assemblies/ERR065972.fna,,assemblies/ERR065972.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065972.sig
33,b08204722b2d3591192fb14647cfbfff,assemblies/ERR069770.fna,,assemblies/ERR069770.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069770.sig
34,b25c149ba6b804424c2b65cc21f2e41b,assemblies/SRR2072229.fna,,assemblies/SRR2072229.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072229.sig
35,ddfc27d0101d21c660d6d0530935039a,assemblies/ERR065966.fna,,assemblies/ERR065966.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065966.sig
36,1bc3c102da04af48030e29facba9229c,assemblies/ERR124271.fna,,assemblies/ERR124271.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124271.sig
37,5ebae80958b399cecfef0e55760443d4,assemblies/ERR051982.fna,,assemblies/ERR051982.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR051982.sig
38,66d8df5a7df2c2cd444bb71ab6f78820,assemblies/ERR129184.fna,,assemblies/ERR129184.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129184.sig
39,43031d8434bd13d634d06510fc81aa46,assemblies/ERR051999.fna,,assemblies/ERR051999.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR051999.sig
40,5e219120e5ed99bf575948eac38a5616,assemblies/ERR069723.fna,,assemblies/ERR069723.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069723.sig
41,0e6f05a4b625b9a7199697a3e4386458,assemblies/ERR068001.fna,,assemblies/ERR068001.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068001.sig
42,983fb7557121eba2ce6a3e48700a816b,assemblies/ERR124232.fna,,assemblies/ERR124232.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124232.sig
43,a2b378e2471dec45a9c375caee1576e2,assemblies/ERR069761.fna,,assemblies/ERR069761.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069761.sig
44,e9e08b48678d428cd142d9067f447f85,assemblies/ERR016839.fna,,assemblies/ERR016839.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016839.sig
45,1199fa3828ca8d349226ebb443eda717,assemblies/ERR019703.fna,,assemblies/ERR019703.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR019703.sig
46,1d6291b636f15af2fb353941ab859c92,assemblies/ERR065354.fna,,assemblies/ERR065354.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065354.sig
47,86acd9cf8649275262455c65259f09c5,assemblies/SRR4417326.fna,,assemblies/SRR4417326.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417326.sig
48,4c251060b37fd5c292e95bcc228326ea,assemblies/SRR4417287.fna,,assemblies/SRR4417287.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417287.sig
49,ae81b31fe6c4a776306302e32429ed2f,assemblies/ERR019714.fna,,assemblies/ERR019714.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR019714.sig
50,5d9be9c07f25292372a94f11e7091470,assemblies/ERR065325.fna,,assemblies/ERR065325.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065325.sig
51,c89456223a75509384a35aebb15851c8,assemblies/ERR069820.fna,,assemblies/ERR069820.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069820.sig
52,a17e472d638d7d25ecbbe7ca03cd2b29,assemblies/ERR069824.fna,,assemblies/ERR069824.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069824.sig
53,487d66d7cbf7893b9c3f529952b1557b,assemblies/ERR067983.fna,,assemblies/ERR067983.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR067983.sig
54,8b4ab718e47ee18fd47a1cadb8fd34c2,assemblies/ERR129039.fna,,assemblies/ERR129039.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129039.sig
55,f00d773bc813ead815b93d060597248c,assemblies/ERR016800.fna,,assemblies/ERR016800.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016800.sig
56,8ffb5fa9c7a6375fe4745c113972ecb9,assemblies/ERR067966.fna,,assemblies/ERR067966.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR067966.sig
57,8064700775e04212fc6076aea83d3058,assemblies/ERR124272.fna,,assemblies/ERR124272.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124272.sig
58,7dad6a79839275f5af871f47855041ef,assemblies/ERR069842.fna,,assemblies/ERR069842.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069842.sig
59,ad505048fa98eaa69b088e00aab6dab7,assemblies/SRR2072272.fna,,assemblies/SRR2072272.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072272.sig
60,173ff382d53285263d8105416d51be52,assemblies/ERR124276.fna,,assemblies/ERR124276.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124276.sig
61,24819f532924bd1ba1828f55246cf7ce,assemblies/ERR129211.fna,,assemblies/ERR129211.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129211.sig
62,1b29345abb36bf8a6a683b4e173ad86e,assemblies/ERR129137.fna,,assemblies/ERR129137.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129137.sig
63,eea211e2901da59bd32cce3e29f80053,assemblies/ERR068015.fna,,assemblies/ERR068015.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068015.sig
64,62c7967ec692730e4a20e3a2fdf1e7a3,assemblies/ERR065316.fna,,assemblies/ERR065316.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065316.sig
65,783ffa5b9f6f68417add51a0a4463679,assemblies/ERR065345.fna,,assemblies/ERR065345.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065345.sig
66,669ee2f521e8017d22cbcf6b29491e6d,assemblies/ERR124230.fna,,assemblies/ERR124230.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124230.sig
67,e82bad21af9e25b1b9007006c417d3a2,assemblies/ERR068044.fna,,assemblies/ERR068044.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068044.sig
68,66bfedba6f339dcd2bbcaf74a1cad5ea,assemblies/SRR4417305.fna,,assemblies/SRR4417305.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417305.sig
69,67fbe949df3fa36c3080bbca8ccff7c3,assemblies/ERR069720.fna,,assemblies/ERR069720.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069720.sig
70,37304b3c85fccb761862cc87188ec5a2,assemblies/ERR069710.fna,,assemblies/ERR069710.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069710.sig
71,5664f1f5b8245830487a5370b0e16206,assemblies/ERR051978.fna,,assemblies/ERR051978.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR051978.sig
72,4c4511119d41124c1236735e4c0d22cd,assemblies/ERR069811.fna,,assemblies/ERR069811.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069811.sig
73,3e7ddf861ee2a7da430d5f1104feb840,assemblies/ERR124302.fna,,assemblies/ERR124302.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124302.sig
74,1f00b5e3644053010a15a62c8195a1e1,assemblies/SRR2072371.fna,,assemblies/SRR2072371.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072371.sig
75,b61db38865edafc9fb45e5d0f55bb4d0,assemblies/ERR051993.fna,,assemblies/ERR051993.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR051993.sig
76,34ec264d9dd6f9948206ea27cebf3ecf,assemblies/ERR124317.fna,,assemblies/ERR124317.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124317.sig
77,a63a9e75e71571a1be802c6402789f3b,assemblies/ERR129099.fna,,assemblies/ERR129099.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129099.sig
78,e759e1c4f16e9983686464f1b357184b,assemblies/SRR4417330.fna,,assemblies/SRR4417330.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417330.sig
79,0a5923db78004de89f73f10d68712935,assemblies/ERR016736.fna,,assemblies/ERR016736.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016736.sig
80,05ce173722f2cd149f4a4d945bc92ec3,assemblies/ERR023457.fna,,assemblies/ERR023457.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR023457.sig
81,7c779097f5622b5718158e37598557cf,assemblies/SRR2072339.fna,,assemblies/SRR2072339.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072339.sig
82,2e53778a6af41ac8594f5c62a3a928a3,assemblies/ERR129193.fna,,assemblies/ERR129193.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129193.sig
83,905cf16d94fa257898fcee0ffa34a753,assemblies/ERR129095.fna,,assemblies/ERR129095.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129095.sig
84,43650f46c3c2735d59954796289407cb,assemblies/ERR069742.fna,,assemblies/ERR069742.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069742.sig
85,07d0aba12ac5015e2381c1e0f389508b,assemblies/ERR069709.fna,,assemblies/ERR069709.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069709.sig
86,cfa122e4ab14b7db162cfe0e9048fa11,assemblies/SRR4417335.fna,,assemblies/SRR4417335.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417335.sig
87,14f7c279d2bcec3ffde8c0b63263dc35,assemblies/ERR024232.fna,,assemblies/ERR024232.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR024232.sig
88,42184e630e54ed7c84e25ed78ca27eb2,assemblies/ERR129100.fna,,assemblies/ERR129100.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129100.sig
89,cad73e905137bd29f02cefaca66c62ee,assemblies/ERR069762.fna,,assemblies/ERR069762.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069762.sig
90,b367b280fe5e4702a1039c72a49f09a6,assemblies/ERR069817.fna,,assemblies/ERR069817.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069817.sig
91,260d5962a6422dafbba5cd1ef5534b8c,assemblies/ERR019719.fna,,assemblies/ERR019719.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR019719.sig
92,a1d94aa50567bf22ddeea1cdf723eab5,assemblies/ERR129062.fna,,assemblies/ERR129062.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129062.sig
93,758bfffa1892e47c71985a37badafa5e,assemblies/ERR129092.fna,,assemblies/ERR129092.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129092.sig
94,ff42f980a311add92a3a402cacd7880b,assemblies/ERR124293.fna,,assemblies/ERR124293.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124293.sig
95,d4b50a6cf2b88cc90723ee877d5a9ff9,assemblies/ERR068022.fna,,assemblies/ERR068022.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068022.sig
96,0ea49011da90ef6568663054b230d700,assemblies/ERR069686.fna,,assemblies/ERR069686.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069686.sig
97,9e8db20450ec903e32293e3241e9b3e4,assemblies/ERR129068.fna,,assemblies/ERR129068.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129068.sig
98,3e07a85dbdfad4c2d1a8302e39ee58a7,assemblies/ERR069740.fna,,assemblies/ERR069740.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069740.sig
99,e2c2ce8fff48a49ea712bda4aad1c3ab,assemblies/ERR065313.fna,,assemblies/ERR065313.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065313.sig
100,2143677bd0dcf65ce2136030c62790fa,assemblies/ERR016847.fna,,assemblies/ERR016847.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016847.sig
101,9c84b56955d843069ee8fb73e7460b98,assemblies/ERR051995.fna,,assemblies/ERR051995.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR051995.sig
102,b8ac6c79c147654ba4258307a3960429,assemblies/ERR124307.fna,,assemblies/ERR124307.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124307.sig
103,4bb0315d6ad6f3e104798300c3ba3cc6,assemblies/SRR4417362.fna,,assemblies/SRR4417362.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417362.sig
104,cdbe6980660b0a8e06ab558f49d82b57,assemblies/ERR129093.fna,,assemblies/ERR129093.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129093.sig
105,300c603388f588b5e8ad5c4bd4b43584,assemblies/ERR124284.fna,,assemblies/ERR124284.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124284.sig
106,e6283518be7262e2a9e13bb56ec1d409,assemblies/ERR124274.fna,,assemblies/ERR124274.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124274.sig
107,fe085ffc4606663a39aa854ea534cc69,assemblies/ERR069721.fna,,assemblies/ERR069721.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069721.sig
108,0efac70a94fcf562d499f82e6b203ff7,assemblies/ERR129172.fna,,assemblies/ERR129172.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129172.sig
109,e6c60d1cb543674445ae29a82a586c1d,assemblies/SRR2072374.fna,,assemblies/SRR2072374.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072374.sig
110,a1f98ea50afe59702321c4a633b79531,assemblies/ERR016751.fna,,assemblies/ERR016751.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016751.sig
111,b1323fa85059f8bce7637ac725d54452,assemblies/ERR068032.fna,,assemblies/ERR068032.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068032.sig
112,dc01d2317063afd2baefd3b4569904d2,assemblies/ERR024271.fna,,assemblies/ERR024271.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR024271.sig
113,358ca763f6a18ea0830e83f3a41042e3,assemblies/ERR067989.fna,,assemblies/ERR067989.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR067989.sig
114,edfec45d866d59799d93ef6ad97831f8,assemblies/SRR2072280.fna,,assemblies/SRR2072280.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072280.sig
115,81be0a2d2f87ce2ca11353a213ffa5ca,assemblies/ERR069751.fna,,assemblies/ERR069751.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069751.sig
116,98c1977325a88a4ce245a5066dcfa217,assemblies/ERR129204.fna,,assemblies/ERR129204.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129204.sig
117,fc3f2f6d2dd374662b913f589d6ed807,assemblies/SRR307618.fna,,assemblies/SRR307618.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR307618.sig
118,621df58929a5ffd981f2c1e9b4a34df0,assemblies/ERR129025.fna,,assemblies/ERR129025.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129025.sig
119,938b1f8c04827a619953a9969bd1ceed,assemblies/SRR345258.fna,,assemblies/SRR345258.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR345258.sig
120,7fe7b6423e5dbbe5c8d4f464bb09c5cf,assemblies/ERR065342.fna,,assemblies/ERR065342.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065342.sig
121,5639315094c907fec816d0ca98abb8d0,assemblies/ERR069784.fna,,assemblies/ERR069784.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069784.sig
122,94631a579b858e48ef8831ffa7e45886,assemblies/ERR065291.fna,,assemblies/ERR065291.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065291.sig
123,46f49abf6fce1c8073fbb104f613b3fe,assemblies/SRR2072296.fna,,assemblies/SRR2072296.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072296.sig
124,68bfaa6a244a90d4eaf2344a54272330,assemblies/ERR052039.fna,,assemblies/ERR052039.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR052039.sig
125,e3d6123defcc6de4a34dc914a1d2e43a,assemblies/ERR129153.fna,,assemblies/ERR129153.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129153.sig
126,4106d7c1852df61bf5112a137c89288f,assemblies/ERR068034.fna,,assemblies/ERR068034.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068034.sig
127,662660b66ca4bb9d4b716c39147632ad,assemblies/ERR016658.fna,,assemblies/ERR016658.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016658.sig
128,fcec46a9107cd0852657af4a8a53cbda,assemblies/ERR124256.fna,,assemblies/ERR124256.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124256.sig
129,7cc7b6f22545fb7c129e94c82d7676d9,assemblies/ERR052017.fna,,assemblies/ERR052017.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR052017.sig
130,083df4c2cbf2020d4a11f2da2dbbf289,assemblies/ERR069809.fna,,assemblies/ERR069809.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069809.sig
131,1e425cbfc286ec2c2459a6e661e40823,assemblies/ERR129203.fna,,assemblies/ERR129203.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129203.sig
132,57b271ae3da0849f5f18377cf4f92da8,assemblies/SRR2072239.fna,,assemblies/SRR2072239.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR2072239.sig
133,a541b2db89f74f9e9b745b9488b7c814,assemblies/ERR069771.fna,,assemblies/ERR069771.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069771.sig
134,6a820c3e6d3436dad57823c6e017e5f0,assemblies/ERR069832.fna,,assemblies/ERR069832.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069832.sig
135,54b7e1a35b08ae64b6a29ce8f87e98e2,assemblies/ERR016666.fna,,assemblies/ERR016666.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016666.sig
136,ce42c9094e56654f530f3a38e0910664,assemblies/ERR124294.fna,,assemblies/ERR124294.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124294.sig
137,116c056b166d7d8e5426d060cd983f99,assemblies/ERR016785.fna,,assemblies/ERR016785.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016785.sig
138,e8e6d3ea89ac78a38174fb63e69293a4,assemblies/ERR124296.fna,,assemblies/ERR124296.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR124296.sig
139,52c4faac19b4691ab48b485c960d271e,assemblies/SRR325171.fna,,assemblies/SRR325171.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR325171.sig
140,fc1a83816a10bbe01ad3a498ae7fd6b6,assemblies/SRR4417364.fna,,assemblies/SRR4417364.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417364.sig
141,7e2becf046736ba9cd909db07624a4e8,assemblies/ERR068036.fna,,assemblies/ERR068036.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR068036.sig
142,c11aa8bfbd86d1febed5a58824268146,assemblies/ERR023453.fna,,assemblies/ERR023453.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR023453.sig
143,3f455be860eed8d57983a32ea05407b3,assemblies/ERR016758.fna,,assemblies/ERR016758.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR016758.sig
144,2094860e2f3c1a96cdafc2ee3ea2aa3b,assemblies/SRR4417422.fna,,assemblies/SRR4417422.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4417422.sig
145,14ac443a6b7f86a465fe9bd784a91a39,assemblies/ERR065958.fna,,assemblies/ERR065958.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR065958.sig
146,b47000b810c22e951ff1196288c47baa,assemblies/ERR069775.fna,,assemblies/ERR069775.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR069775.sig
147,3be8f37bcfc29784b055e34566e18e30,assemblies/ERR129115.fna,,assemblies/ERR129115.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129115.sig
148,bf2b5e157be562ffcf4689d39f150906,assemblies/ERR129032.fna,,assemblies/ERR129032.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR129032.sig
